listing_price,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,lng,lat,weekend
112.5703564727955,Private room,2.0,False,1,0,8.0,85.0,1,7.8507469085214066,0.7956381036514365,1.4960268029194,4.0552046960606924,-9.16488,38.7803,0
189.25891181988743,Entire home/apt,4.0,False,1,0,10.0,97.0,1,2.9831357240683958,2.1324929966579007,3.360184019410313,10.977030161054078,-9.17306,38.70632,0
223.03001876172607,Entire home/apt,4.0,True,0,0,10.0,96.0,1,1.0609031072420132,0.3743499044241204,24.391652910374155,32.07981640457858,-9.1275,38.71133,0
223.03001876172607,Entire home/apt,6.0,False,0,0,9.0,93.0,3,0.4636410365358971,0.4501975613956933,19.17872748263631,41.21782375713586,-9.13431,38.71208,0
198.40525328330205,Entire home/apt,3.0,False,0,0,9.0,88.0,1,0.9746421930699132,0.4189780250054828,11.987637231281903,30.99117516523894,-9.12843,38.71275,0
234.52157598499065,Entire home/apt,4.0,False,0,1,9.0,88.0,1,0.8936853404484609,0.5105006985326144,13.921428171456688,34.07913673980593,-9.12937,38.71188,0
252.1106941838649,Entire home/apt,3.0,True,0,0,10.0,94.0,0,0.6627620731646823,0.5543782707699401,18.32276022563489,35.78075437961088,-9.13202,38.71272,0
210.1313320825516,Entire home/apt,5.0,True,0,0,9.0,95.0,2,5.31228100363338,4.185152784732537,3.661092085851749,6.656561086544749,-9.2,38.705,0
272.98311444652904,Private room,4.0,False,0,1,9.0,95.0,1,0.5868251878103544,0.2534214403930958,14.704950733161374,49.65866382934485,-9.13456,38.70888,0
647.2795497185741,Entire home/apt,6.0,False,0,1,10.0,97.0,2,0.5577762458752844,0.3856636608636301,18.066544607840346,42.73704291417468,-9.13398,38.709990000000005,0
182.2232645403377,Entire home/apt,2.0,False,1,0,9.0,91.0,1,0.7946263255008419,0.4810195446732591,12.209718465657568,32.50034698855017,-9.13094,38.71459,0
188.08630393996248,Private room,2.0,True,1,0,9.0,96.0,1,0.7954911806749526,0.5113900362386793,12.2478262794883,35.41178183974248,-9.1308,38.71425,0
136.02251407129455,Private room,2.0,True,0,0,10.0,97.0,1,0.6871743988429757,0.3259717660766292,13.599241839956836,41.48699139822239,-9.133,38.709,0
82.3170731707317,Private room,2.0,False,0,1,10.0,91.0,1,7.371780178623876,0.481821570374786,1.831769676487468,4.322311868163435,-9.12,38.777,0
275.3283302063789,Entire home/apt,6.0,True,1,0,10.0,96.0,2,3.6612086262473023,0.3052622431636737,2.7385746858366207,9.069161656573623,-9.1353,38.74519,0
118.43339587242026,Private room,3.0,False,0,1,9.0,82.0,1,4.033006025590184,0.1601814191147157,2.629556990235075,8.733742007490877,-9.14679,38.74828,0
108.34896810506568,Private room,2.0,False,0,1,10.0,90.0,1,3.9519671697751857,0.1501238033203579,2.681546013870016,8.997209219028699,-9.14703,38.74751,0
118.43339587242026,Private room,2.0,False,0,1,9.0,90.0,1,3.987108945729327,0.0534523004826548,2.67250619902233,8.889367941491837,-9.14826,38.74766,0
314.7279549718574,Entire home/apt,5.0,True,0,1,10.0,95.0,2,0.9366290309700692,0.5083606867348178,15.562184968100595,40.34541042616757,-9.129,38.711,0
275.3283302063789,Entire home/apt,4.0,False,0,1,9.0,100.0,2,3.408723467817836,2.474731108204137,3.363389055908632,9.624719665430693,-9.17798,38.70599,0
238.03939962476545,Entire home/apt,2.0,True,1,0,10.0,94.0,0,0.4412710645457039,0.3166071798668962,15.777471299995824,38.49670748808249,-9.135,38.714,0
321.7636022514071,Entire home/apt,4.0,False,0,1,10.0,98.0,2,4.101558694713388,3.1322862906414395,3.1810718671779785,7.886656220318226,-9.18561,38.70411,0
211.30393996247653,Entire home/apt,3.0,True,0,1,10.0,98.0,2,1.005558137832177,0.4599873461504577,13.466089969855672,27.7127357419526,-9.1284,38.71454,0
275.3283302063789,Entire home/apt,4.0,False,0,1,10.0,93.0,1,0.9899069599405356,0.4073050476803123,11.293998723448844,30.11731285901095,-9.12828,38.71308,0
263.83677298311443,Entire home/apt,4.0,False,0,0,10.0,94.0,2,6.072590878882477,0.578545962136087,2.255701130674251,5.451684719870237,-9.18317,38.75517,0
240.38461538461536,Entire home/apt,4.0,False,0,1,10.0,95.0,1,0.8776332927127046,0.5894086348904526,12.078446360729792,35.55316234660047,-9.13,38.71,0
199.812382739212,Entire home/apt,4.0,False,1,0,9.0,89.0,1,5.335213545863797,4.221146655715404,3.732050241246339,6.792895482993651,-9.20016,38.70448,0
252.1106941838649,Entire home/apt,5.0,False,1,0,9.0,83.0,2,5.501784380194828,4.367910686610761,3.796915205442652,6.279671045898456,-9.20216,38.70477,0
211.53846153846152,Entire home/apt,4.0,False,0,0,9.0,93.0,1,1.0156720917796411,0.6024457160036013,9.986496549652374,26.03238985035316,-9.12889,38.70877,0
182.2232645403377,Entire home/apt,4.0,False,0,1,9.0,93.0,1,3.281590884069985,2.48768126646538,3.443042570243799,10.285174375386491,-9.17581,38.70395,0
162.52345215759848,Private room,2.0,False,0,1,9.0,90.0,1,0.6871459772593924,0.3259801492201253,13.59896659064144,41.49046496546783,-9.133,38.709,0
162.52345215759848,Private room,2.0,False,0,1,10.0,91.0,1,0.6871715399521127,0.3259895966176073,13.599527956695248,41.48807241067966,-9.133,38.709,0
228.89305816135084,Entire home/apt,2.0,False,1,0,9.0,90.0,1,5.119231367649652,4.098782498900825,3.74588821261957,6.741786535618766,-9.197,38.702,0
228.89305816135084,Entire home/apt,4.0,False,0,0,9.0,93.0,0,0.6871591686578268,0.3259850492425322,13.599256338982968,41.489230863588006,-9.133,38.709,0
188.08630393996248,Entire home/apt,5.0,False,0,0,9.0,92.0,1,5.076884024345434,4.01131295034585,3.597488600517133,6.702834508752423,-9.19693,38.70357,0
139.30581613508443,Private room,2.0,False,0,1,10.0,91.0,1,0.3503604479529782,0.351256392481336,15.182164802157006,47.63043092134047,-9.136,38.711,0
297.3733583489681,Entire home/apt,6.0,False,1,0,9.0,91.0,3,6.079665857477487,0.5488131027078825,1.9191445067391335,5.366584944352037,-9.16096,38.76455,0
77.86116322701689,Private room,2.0,False,0,1,10.0,92.0,1,7.392379677448212,0.4104043099629875,1.8444033300910216,4.325122605647526,-9.119,38.777,0
79.9718574108818,Private room,2.0,False,0,1,10.0,92.0,1,7.371783912105972,0.481807419421743,1.831772050986279,4.322305919231643,-9.12,38.777,0
79.9718574108818,Private room,2.0,False,0,1,9.0,90.0,1,7.392379207817387,0.4104119235766595,1.8444016204500735,4.325117858782632,-9.119,38.777,0
170.73170731707316,Entire home/apt,4.0,False,0,0,10.0,100.0,1,6.910379292062521,0.6283680609501269,1.688113587427719,4.637007203928158,-9.15261,38.77381,0
87.00750469043152,Shared room,6.0,False,0,1,9.0,88.0,1,5.692598341461207,4.593032302114642,4.388202272265747,6.243180599920907,-9.204,38.703,0
112.5703564727955,Private room,2.0,False,0,1,8.0,81.0,2,5.6925806064181055,4.5930138177441,4.388156429662187,6.2431943027848025,-9.204,38.703,0
860.9287054409006,Entire home/apt,2.0,False,1,0,10.0,100.0,1,6.058574998144374,0.5343629483861679,1.9285190557179333,5.384926527354454,-9.16116,38.7643,0
321.7636022514071,Entire home/apt,6.0,False,1,0,10.0,89.0,2,0.9111952003346646,0.5009192582033888,14.458974043223009,34.78253131434801,-9.12919,38.71165,0
147.5140712945591,Private room,4.0,False,0,1,10.0,100.0,1,6.643087198835867,0.7500937952026916,2.32206077726464,4.866030210254117,-9.11247,38.76833,0
304.40900562851783,Entire home/apt,6.0,False,1,0,8.0,87.0,2,0.6742209711525936,0.5582761669917758,17.474072405721934,35.3482061723231,-9.13189,38.71275,0
105.53470919324576,Private room,2.0,False,1,0,9.0,93.0,2,4.807210559382463,3.8005317888511874,3.4214216140168965,6.923312234118936,-9.1935,38.70262,0
240.38461538461536,Entire home/apt,4.0,False,0,1,10.0,95.0,2,4.779975522869154,3.86822878969766,3.4586714897339514,6.960684055487105,-9.1923,38.70003,0
149.390243902439,Private room,2.0,False,1,0,9.0,94.0,1,1.0616247665668814,0.3927810086121027,30.34695350198408,30.648159380998425,-9.12754,38.71103,0
159.00562851782362,Private room,4.0,False,0,0,10.0,100.0,2,3.9464355587660473,0.10975154651953,2.6365318982406625,8.967819484477173,-9.14165,38.7479,0
197.46716697936208,Private room,2.0,False,1,0,9.0,86.0,1,3.866637565178797,0.4879281030625891,2.640609581745572,8.53826904830214,-9.13504,38.74703,0
252.1106941838649,Entire home/apt,4.0,True,1,0,10.0,96.0,1,3.725648014980015,0.3268005622950113,2.704033269795606,8.793648271462153,-9.13425,38.74568,0
227.4859287054409,Entire home/apt,2.0,True,1,0,10.0,97.0,1,3.825999053852781,2.8970947091699752,3.2934001945562312,8.669097918056973,-9.18239,38.70423,0
103.42401500938084,Private room,2.0,False,1,0,10.0,90.0,1,8.607549249900577,1.450534753015059,1.383551680581237,3.599489922270537,-9.155,38.789,0
182.2232645403377,Entire home/apt,4.0,False,0,0,9.0,89.0,1,0.9760769397782552,0.4438452863906342,10.716767003534937,30.447681902561293,-9.12855,38.71379,0
263.6022514071294,Entire home/apt,2.0,False,1,0,10.0,96.0,0,1.0445284894487938,0.3853777647292523,26.53311214208167,34.0787886424501,-9.12768,38.7114,0
263.6022514071294,Entire home/apt,2.0,False,1,0,10.0,98.0,0,1.029345238485556,0.412603216157125,100.0,37.034489926754624,-9.12789,38.71117,0
432.2232645403377,Entire home/apt,6.0,True,0,1,10.0,89.0,3,4.765150449470561,3.877231749222088,3.45088233685276,6.988399834387292,-9.19189,38.69944,0
213.64915572232644,Entire home/apt,4.0,False,0,1,9.0,89.0,1,3.379360763511482,2.557119506173704,3.600095797934212,10.18486010838177,-9.177,38.704,0
204.5028142589118,Private room,2.0,True,0,1,10.0,93.0,1,4.747097594284284,3.899465523286828,3.436708828791044,7.053976935812184,-9.19125,38.698440000000005,0
208.95872420262663,Private room,2.0,False,0,1,10.0,97.0,1,4.761038297833994,3.892711028509188,3.44912721768364,7.022368876481372,-9.19163,38.69893,0
374.296435272045,Entire home/apt,4.0,False,0,0,10.0,96.0,2,1.043314591017272,0.4116663714742177,50.416725309667854,32.36572183628713,-9.12776,38.71099,0
228.89305816135084,Private room,6.0,True,0,1,10.0,98.0,3,0.7136594466602497,0.4669542062236643,13.185532513260698,43.12908581643914,-9.132,38.71,0
316.1350844277673,Entire home/apt,6.0,False,0,1,10.0,91.0,2,0.9609101373863234,0.5608390438528644,12.476710845573242,31.04498452760617,-9.129,38.71,0
339.1181988742964,Entire home/apt,4.0,True,1,0,10.0,97.0,1,0.4568717810925469,0.4003933857164509,19.193775783692647,38.78999026657242,-9.13447,38.71315,0
210.1313320825516,Entire home/apt,2.0,False,0,1,9.0,94.0,1,0.855424537768211,0.5389886776956506,12.734837408133378,33.09722541410262,-9.12981,38.71285,0
263.83677298311443,Entire home/apt,4.0,False,0,1,10.0,88.0,1,0.960914519267048,0.5608320180356086,12.47686353181969,31.04492245379397,-9.129,38.71,0
240.6191369606004,Entire home/apt,4.0,False,0,1,9.0,92.0,1,0.8957706171985983,0.5483673837854058,11.25032800783154,33.773170216353904,-9.13004,38.70942,0
197.46716697936208,Entire home/apt,2.0,False,0,0,10.0,93.0,0,0.4242971455343823,0.3999636838799569,18.427465330312256,41.77638551533127,-9.13475,38.71242,0
245.0750469043152,Private room,6.0,False,0,1,10.0,60.0,1,5.692590560440286,4.593022996180178,4.388167041829002,6.243179371409322,-9.204,38.703,0
159.00562851782362,Entire home/apt,2.0,False,0,0,10.0,90.0,1,3.465386145870429,2.809469783656805,3.5343605002848046,10.390704345324794,-9.17652,38.70055,0
208.95872420262663,Private room,2.0,True,0,1,10.0,100.0,1,4.814748172618287,3.892992645130256,3.487136002719748,6.931830964254042,-9.19277,38.70017,0
263.83677298311443,Entire home/apt,4.0,False,0,1,9.0,94.0,1,0.9609060298540238,0.56082873789231,12.47717521431796,31.04592573273855,-9.129,38.71,0
263.6022514071294,Entire home/apt,2.0,False,1,0,9.0,92.0,0,2.886314312497486,2.0990305321203038,3.3992953292486,11.133240217445303,-9.17174,38.70577,0
223.03001876172607,Entire home/apt,2.0,False,1,0,9.0,90.0,0,0.945140811591401,0.4788064760885058,16.297098647120205,37.22559719792767,-9.12883,38.7114,0
331.14446529080675,Entire home/apt,6.0,False,0,1,9.0,88.0,1,0.7660884044903009,0.6414934623978042,15.31857385320482,38.11368581856689,-9.13086,38.7117,0
223.03001876172607,Entire home/apt,2.0,False,1,0,9.0,91.0,0,0.9807341224511548,0.4143285818811895,12.935862708862514,31.910233641812543,-9.12835,38.71238,0
176.36022514071294,Entire home/apt,3.0,False,0,0,10.0,95.0,1,3.350530445611338,2.4813433222171306,3.4604276073731426,10.041258398570376,-9.177,38.705,0
263.83677298311443,Entire home/apt,4.0,False,0,1,10.0,95.0,1,0.6670204220363535,0.5303702430214744,17.730257167969558,34.6939117883873,-9.132,38.713,0
201.9230769230769,Entire home/apt,2.0,True,0,1,10.0,94.0,0,0.8932281289216919,0.5046463543249543,13.494455629915556,33.731793288638,-9.12936,38.71215,0
228.65853658536585,Entire home/apt,4.0,False,1,0,10.0,93.0,2,4.58308126563309,3.37956639170179,3.045866587357042,6.894923485143843,-9.19219,38.70922,0
318.24577861163226,Entire home/apt,5.0,False,0,1,10.0,89.0,3,0.3663424525648034,0.2839772884989603,17.49123968090416,43.57574511657215,-9.13574,38.713640000000005,0
240.6191369606004,Entire home/apt,4.0,False,0,1,9.0,89.0,1,1.0233716116268916,0.3836726839591541,10.554839551642727,30.154801025196377,-9.12794,38.71345,0
355.53470919324576,Entire home/apt,4.0,True,0,1,10.0,98.0,2,1.0065957139411634,0.4005259325314507,15.9515893465312,34.01634733722583,-9.12807,38.711870000000005,0
145.1688555347092,Private room,3.0,False,0,1,10.0,99.0,1,6.653894843966294,0.8309686622917336,2.420275500775956,4.901860892284244,-9.11083,38.76793,0
217.1669793621013,Entire home/apt,4.0,False,0,1,9.0,95.0,1,0.8931042952750989,0.591443196736612,12.79761767082014,36.15053154548744,-9.12968,38.710370000000005,0
257.97373358348966,Entire home/apt,3.0,False,1,0,9.0,94.0,1,0.843669158571021,0.6045685115014567,13.301538631306562,36.07348386846039,-9.13012,38.71086,0
255.62851782363973,Entire home/apt,3.0,False,1,0,10.0,94.0,1,0.8295616596564344,0.5664229859130058,14.49099712103083,35.226313690997046,-9.13009,38.71224,0
223.03001876172607,Entire home/apt,2.0,False,1,0,9.0,89.0,0,0.8114417624207926,0.5977834619021479,15.818274291860115,38.48284142570549,-9.13034,38.71167,0
124.29643527204502,Private room,2.0,False,1,0,6.0,85.0,1,0.7951140656505632,0.524561765928687,12.32348657844798,37.34371261051661,-9.131,38.71,0
291.7448405253283,Entire home/apt,4.0,False,0,0,10.0,93.0,2,0.4642205654042651,0.3318832887429196,16.01606827050723,37.386296822981855,-9.13467,38.71392,0
536.8198874296435,Entire home/apt,6.0,False,0,1,10.0,92.0,1,3.498893592942138,2.613953211296779,3.711396579703747,9.952199502418518,-9.17865,38.70466,0
536.8198874296435,Entire home/apt,6.0,False,0,1,8.0,84.0,1,3.4547712382003044,2.5661193897890344,3.5748292639770245,9.924550180817128,-9.17821,38.70492,0
249.53095684803,Entire home/apt,4.0,True,0,1,10.0,99.0,1,0.7615537293763759,0.385022961974193,12.022635061619043,37.85009241590732,-9.132,38.709,0
126.40712945590994,Private room,4.0,False,0,1,9.0,95.0,1,3.785848077395716,0.3432612662162652,2.7748899519451724,9.548549109703734,-9.14547,38.74618,0
275.3283302063789,Entire home/apt,4.0,True,1,0,9.0,95.0,1,5.888817385739996,4.7943682532724505,4.904137911886329,6.088861771301947,-9.20612,38.70227,0
238.03939962476545,Entire home/apt,5.0,False,1,0,10.0,96.0,2,6.208068437683409,0.4283886221907438,2.634672169887582,5.188691591000336,-9.10965,38.76315,0
179.8780487804878,Private room,2.0,False,0,1,10.0,97.0,1,0.3686869433267571,0.3151857924804142,17.503485517770258,43.96882283520095,-9.13549,38.71309,0
275.3283302063789,Entire home/apt,4.0,False,1,0,9.0,85.0,1,0.691422788804158,0.5156281299212473,15.766697393444332,33.639010888585766,-9.13177,38.71332,0
162.52345215759848,Entire home/apt,3.0,False,0,0,10.0,90.0,1,5.199538759949412,4.091503764426934,3.6262486025337353,6.69411549978651,-9.19861,38.70463,0
212.4765478424015,Entire home/apt,2.0,False,0,1,8.0,92.0,1,0.8509664056120564,0.5894526069262604,13.525826492234764,36.06803992992668,-9.13,38.711,0
170.73170731707316,Entire home/apt,2.0,True,0,1,10.0,95.0,1,3.3915014040174545,2.5565194455875475,3.621297766793776,10.14935336315868,-9.17721,38.70418,0
356.7073170731707,Entire home/apt,4.0,False,0,1,10.0,100.0,1,1.0493439061286491,0.3656634605691509,17.232461779161916,33.35333342940473,-9.12759,38.71171,0
253.28330206378985,Entire home/apt,4.0,False,0,1,9.0,96.0,1,0.9563884941414076,0.4413726127285761,11.51289020796921,30.57800837439259,-9.12867,38.71311,0
342.63602251407127,Entire home/apt,4.0,True,0,0,10.0,99.0,1,0.4978940143697286,0.5013064284964314,17.3657863456403,47.38983848389084,-9.134,38.71155,0
278.8461538461538,Entire home/apt,3.0,True,0,1,10.0,98.0,0,0.8776284631698716,0.5894113880027118,12.078549359841585,35.553432702427465,-9.13,38.71,0
281.42589118198873,Entire home/apt,3.0,False,0,1,10.0,95.0,1,1.009310531300124,0.3935297027552058,14.767120859003372,32.86916613874154,-9.12803,38.71201,0
100.84427767354596,Private room,2.0,False,1,0,8.0,77.0,1,8.032362409875024,0.7085973334257931,1.4644547620347863,3.929033149899533,-9.16421,38.78215,0
176.36022514071294,Private room,2.0,False,0,1,9.0,94.0,1,4.700876933442721,3.938929014339838,3.34401707090404,7.094648036266249,-9.18973,38.69645,0
153.37711069418387,Entire home/apt,2.0,True,1,0,10.0,96.0,0,0.5624337044010861,0.4623550488462448,31.61019646509036,36.48703831498787,-9.13323,38.71311,0
182.2232645403377,Entire home/apt,4.0,False,0,0,10.0,92.0,1,1.0421981423355529,0.4045862404761398,10.015488874383747,27.65440678358963,-9.12788,38.71423,0
81.14446529080675,Private room,2.0,False,1,0,9.0,88.0,1,5.374731659217253,0.2878812004195368,2.433454131133433,5.7613824237165625,-9.11518,38.75686,0
111.39774859287054,Private room,2.0,False,0,1,9.0,90.0,1,4.742768168463259,3.912619853836497,3.432011552904494,7.057605010064476,-9.191,38.698,0
193.94934333958724,Private room,4.0,False,0,1,10.0,95.0,1,5.692598202535986,4.593035643391499,4.38824597301471,6.243201809475204,-9.204,38.703,0
84.66228893058161,Private room,2.0,False,1,0,9.0,89.0,1,5.2745585590549,0.3312251096266103,2.497499768075238,5.831971387923126,-9.11263,38.754940000000005,0
170.73170731707316,Entire home/apt,4.0,False,0,1,9.0,90.0,2,7.2467840204830525,0.0698979262223711,1.9579420586243212,4.416218276427733,-9.116,38.775,0
232.1763602251407,Entire home/apt,4.0,True,0,0,9.0,93.0,1,5.003010253374316,4.06937615869984,3.6959140500441534,6.849621295714766,-9.19488,38.69978,0
114.6810506566604,Private room,2.0,False,1,0,9.0,92.0,1,5.212817992613626,0.7117441394080597,2.1406428539721545,6.374993135237762,-9.14126,38.75933,0
147.5140712945591,Entire home/apt,2.0,False,1,0,9.0,90.0,1,5.9010656135733095,4.775359520929736,4.343375525729538,5.909340530433688,-9.20654,38.70346,0
188.08630393996248,Private room,2.0,True,0,1,9.0,80.0,1,6.136420335861288,0.5033993055341315,2.3476305591118134,5.1824767436648695,-9.11484,38.76415,0
146.34146341463415,Private room,2.0,True,0,1,10.0,92.0,1,6.115940131276126,0.4941587122142276,2.344779603153756,5.196713538243164,-9.115,38.764,0
188.08630393996248,Private room,2.0,True,0,1,10.0,100.0,1,6.223851298204391,0.531281776391991,2.379730451396858,5.127495207288972,-9.11379,38.76468,0
120.77861163227016,Private room,2.0,False,0,1,9.0,91.0,1,4.742784376765221,3.912632000217309,3.4320256845144725,7.05759457789537,-9.191,38.698,0
266.18198874296434,Entire home/apt,3.0,False,0,1,9.0,67.0,1,0.4661103838072979,0.3181444302415636,15.63753711773907,37.18846313588388,-9.13471,38.71404,0
310.0375234521576,Entire home/apt,6.0,False,0,0,10.0,94.0,2,0.447970187982405,0.3702209090172083,15.025703840970356,46.65846643990588,-9.13546,38.71,0
153.37711069418387,Private room,2.0,False,1,0,10.0,93.0,1,1.008098755524788,0.3923333151187448,14.15952452528738,32.47688853679892,-9.12804,38.7121,0
240.38461538461536,Entire home/apt,4.0,False,0,1,9.0,93.0,1,0.7717837978837515,0.5133363914628094,12.767496585536009,34.06426154118476,-9.131,38.714,0
272.98311444652904,Entire home/apt,4.0,False,0,1,9.0,95.0,1,0.7717600723219161,0.5133134575120761,12.767840226153435,34.062374328638874,-9.131,38.714,0
95.2157598499062,Private room,2.0,False,0,1,9.0,84.0,1,3.299464695782554,2.256728227108684,3.2214028242296924,9.452273019268413,-9.17726,38.70852,0
228.89305816135084,Entire home/apt,2.0,False,0,1,8.0,83.0,1,0.88095652301891,0.5167037059705047,12.154436114637472,31.83199174491323,-9.12954,38.7131,0
139.30581613508443,Entire home/apt,4.0,False,0,0,10.0,99.0,1,6.566557926938682,0.8259050358128925,2.381589478471343,4.927877086704115,-9.11194,38.76743,0
135.78799249530957,Entire home/apt,4.0,False,0,0,9.0,88.0,2,3.709846844237558,3.0499615986317066,3.1919540171881158,9.80810082396389,-9.17864,38.69883,0
255.62851782363973,Entire home/apt,4.0,False,0,1,9.0,90.0,1,0.5410980547339085,0.3496635505043546,15.579955074374224,45.32674042608424,-9.13439,38.70974,0
223.03001876172607,Entire home/apt,2.0,False,0,1,8.0,83.0,1,0.4404936424242106,0.441877628569397,17.17182630670942,42.844944903698696,-9.13462,38.71178,0
236.86679174484053,Entire home/apt,4.0,True,0,1,10.0,97.0,2,5.015381996578109,3.982996449892266,3.5909929345263656,6.768402335172266,-9.19598,38.70271,0
205.44090056285177,Entire home/apt,4.0,False,1,0,10.0,94.0,2,0.9443231021879792,0.4829808756280001,16.363468812059377,37.56024756259507,-9.12885,38.71133,0
211.53846153846152,Entire home/apt,3.0,True,0,1,10.0,98.0,1,5.479743274131736,4.371244111754363,3.942290464400538,6.445348401495371,-9.20172,38.7039,0
